A5r,A8l,A3r,A7r,A6r,A4l,A5l,A3l,A7l,A6l,A4r,A8r,A2l,A2r
-0.02496882289531859,-0.05742660715811558,-0.07689508217025726,0.011763900972647793,-0.06728815250714093,0.03643726785164326,0.0377638176293685,-0.018524715990923115,0.03327531955681174,0.004059083964038958,0.01801848711239782,0.06565022993085845,0.03431228424620815,0.019974316743166434
-0.03271986571023131,0.0011221379936022591,0.06280255068053815,0.016853231394340192,-0.010154412154952807,-0.001106228779770316,0.002819907823703072,-0.017026507085029514,-0.004041410985164518,-0.022222239747796427,0.08071082941912049,-0.006042122256848147,0.06421339628143183,0.06823707262307889
0.10324188390651932,0.007769695779526163,-0.003317169885119925,-0.09672259065145733,-0.018732797855335506,-0.01864209022836117,0.05672045238296788,0.02019611377630162,-0.06288229266186024,-0.03469580201200964,-0.09170213392974652,-0.009364736965089921,0.015835077857802422,0.28973599699020036
0.08588596289543801,0.03486750146084018,0.014151053187538795,-0.011210132598989946,-0.09249615401745584,-0.07146130015547314,0.00723686801892723,0.03537977264419009,-0.08819595445653233,-0.08772190704237941,0.16206063709665808,-0.0038853198484434257,-0.0025287384401971036,-0.04037692947545757
-0.09973670156908626,-0.018345514128797206,-0.03942172688148088,0.02785949102126755,-0.018273891760161906,-0.036201331364982825,0.02461814907777483,0.0361754519556711,-0.08547866036840934,-0.08362750477304831,0.03144543357776726,-0.08961791997438245,0.12034847459161019,0.09660234039557998
-0.20203254567420326,-0.10022462337272939,-0.10606352114687531,0.011016037308274516,-0.20093864569014735,0.05181127399896629,0.022301347787088418,-0.006590483479398766,-0.007013937393646174,-0.00955617632716895,-0.003733030113059409,0.08298208310454376,0.007061503496909568,0.030880441354788117
-0.003651346807770329,-0.042529688479036855,0.06749667908420062,0.0043469085916218,0.048431914303466016,-0.004963696002180753,0.009078015247547953,0.00048431674731700325,-0.09487127375572918,0.03548926812513228,-0.04007312443002792,0.01803150028881137,0.074486949421554,-0.0015592136478525247
0.017591470376136665,-0.09614650705151734,0.015596848821391009,-0.038013072663950626,0.00505708271722612,-0.03892506234213799,0.03490961145169083,-0.030711332017076102,-0.016568006819890162,-0.015652088284705754,-0.09966259922676819,0.08478771437949315,0.02809108789512908,-0.00707979924560876
-0.007880938736234053,0.025450984825908542,0.10115945777899664,-0.028693534623732742,-0.02967011955646988,-0.07306118298978063,0.025901092993509994,-0.010667794255641065,-0.03833598895624644,0.02407927597181422,0.09913663531208322,-0.06975733268455023,0.0294008231337439,0.04822028680641558
-0.0729275352906639,0.011064131832873771,-0.19445461419968516,-0.046881359164544,0.0073920501396906564,-0.022438023995820112,-0.032603058921133965,-0.003547087510760052,-0.04756048740205904,0.01606812210490542,-0.034835486763053085,0.017963560642377134,-0.036197732634689554,-0.0019251340244319849
0.03598812704790573,0.051356039840219414,0.1136230139585894,-0.06981654942665994,-0.032174710557875935,-0.0015714107195086218,0.02204271299273257,-0.023872480087587314,-0.011241248013695946,0.003939894274746401,0.060529097313476825,0.03691327129409672,-0.052781066641870315,0.2571130333047046
-0.07109358132873347,-0.05939067703298138,0.05894353212943578,-0.06590472137543184,-0.06482977384040098,0.04360839708597193,0.04549544109611183,0.004576536319633222,-0.026024676103106305,0.033687332062859995,-0.03361749714729077,0.0012966085411234625,0.02883518854496372,-0.048275354204952305
0.019866653522522412,-0.07849520134069832,-0.03246557080224456,-0.11314528805352266,-0.0007097221227908895,0.001178685033754496,0.07001443916453813,-0.015591539869088766,-0.022561829902350318,-0.09150858333165922,0.0369718230142773,0.046069969952292456,-0.00022245887708928472,-0.11500644284726605
-0.15478163855908597,0.012027081185380425,0.05145321490468134,0.04332307649244586,-0.07764611623492389,0.028623419111027656,0.002553496853140841,0.022582061939524643,0.004175143438928782,-0.09362527286202746,-0.01948037608782013,-0.06863643966526461,0.04584710641713079,0.11270528068617859
-0.04223156524601433,-0.005823092315116133,0.027764627552498797,-0.07980014789515329,-0.08655407884459046,0.04256486204392266,0.04310257375664504,0.1527178715103879,-0.10303542300690528,0.07923060011426747,0.045179267785124676,0.028897987562914822,0.08947498152712467,-0.10053841018303306
-0.15243738839122356,0.046497394698041955,0.000830823545129916,-0.028641231163319385,-0.03531660471039067,-0.0038026456550090864,-0.047326845673219965,0.06646899699145244,-1.5061554963060366e-05,0.003070665927432163,-0.012567910928724859,-0.019267138425275037,0.05432981415804764,-0.16729040182601865
-0.05105576315135247,-0.023055249493969976,-0.054534331190960905,-0.04537435141008193,-0.11923202251210352,0.04886571787491915,0.0515790105180409,0.028159596801466815,-0.09626953331276746,0.004439185907184399,-0.0885716872858874,0.05963188950795475,0.02213440153848129,0.008698122400078492
3.913480083113122e-05,-0.0589485029771339,0.017313910814082952,0.010589944961780515,-0.05797244615415917,0.12282285893567743,0.0011172486010148938,0.03956104884034814,-0.01728764796539225,0.00730452646874894,0.026261736671777763,0.047484358093384874,0.02610905627936044,0.03290298758727397
-0.01641433357729136,0.006891895004294108,-0.021965716039724453,-0.00988030258511766,-0.07983235946640146,0.04408220407228379,-0.015935860127756375,0.025741487080119446,-1.3961113849192142e-05,-0.07779067244046611,0.03428001491365145,0.026471156959396492,0.020644657474571743,0.2015586564943678
-0.09573428942760981,0.14689451110564605,-0.03256728422401365,-0.08343427523825338,-0.06362219563595599,0.04283146973734689,-0.01950719751680863,0.025780305127613194,0.011006079497945355,-0.014950422000567745,0.0022181910914392867,0.07832668035362829,0.009731444779407827,0.05886518916282823
-0.006290606489489598,-0.06771587438733202,-0.029087205656270165,0.04281950962802685,-0.03895825098490223,0.07390085208337963,-0.06209860310023411,0.10793349073428715,-0.08295296640357859,-0.004677665493651834,0.05199525695516601,0.049473485755429605,0.08021837659045587,-0.08376013201934451
-0.04431567868079543,0.02755695275442429,-0.0978537026556056,-0.04795391346614532,-0.03105112041037263,0.01945387860561442,-0.026639800724152427,0.06746480492174918,-0.009522630835357437,-0.05817258604167025,-0.06307367501450725,-0.025649196537021406,0.10721571793836222,-0.06397761297103877
-0.09809466327429403,-0.04512215547359855,0.04751436263833739,-0.018362070850670344,0.0024373730097380667,0.10255305258136373,0.04600608687561324,0.08682515680072722,-0.023726836083595652,-0.06498664741990202,0.015140812181375281,0.015009790914487862,0.10597685750278459,-0.008216499508786789
-0.16651980541453246,-0.017150887096615317,-0.12926149918680382,0.0775371618546843,-0.028003389689269003,-0.03606966481672332,-0.021637669324297643,0.06410577430025731,-0.011083936842976136,-0.08380261262818497,-0.01616051479570002,-0.042232511515113695,0.09709437790852571,0.06492831859956437
-0.04606547209843925,0.21027923367361176,0.0966647580217871,-0.03081966990844722,-0.07147498226187884,0.005726208592739666,0.005076928886558417,0.10558320992434866,0.02985402585719344,0.13196979107063306,-0.0947304242226489,-0.0400665030109835,0.028718830049368534,0.12986913039868977
